Year,state,State ANSI,Value,average_temp
1950.0,Alabama,1.0,21.5,63.425000000000004
1950.0,Arizona,4.0,15.0,60.166666666666664
1950.0,Arkansas,5.0,23.5,60.050000000000004
1950.0,California,6.0,43.0,57.84166666666667
1950.0,Colorado,8.0,24.5,45.041666666666664
1950.0,Connecticut,9.0,47.0,47.925000000000004
1950.0,Delaware,10.0,52.0,54.23333333333333
1950.0,Florida,12.0,14.0,70.575
1950.0,Georgia,13.0,16.5,63.625
1950.0,Idaho,16.0,53.5,41.99166666666667
1950.0,Illinois,17.0,51.0,50.35833333333333
1950.0,Indiana,18.0,48.5,50.449999999999996
1950.0,Iowa,19.0,48.5,45.19166666666667
1950.0,Kansas,20.0,35.0,53.21666666666667
1950.0,Kentucky,21.0,37.0,54.9
1950.0,Louisiana,22.0,20.0,67.06666666666666
1950.0,Maine,23.0,34.0,40.31666666666667
1950.0,Maryland,24.0,48.0,53.69166666666666
1950.0,Massachusetts,25.0,47.0,47.15
1950.0,Michigan,26.0,39.0,42.13333333333333
1950.0,Minnesota,27.0,39.5,36.69166666666667
1950.0,Mississippi,28.0,23.5,64.05833333333334
1950.0,Missouri,29.0,44.0,53.15833333333333
1950.0,Montana,30.0,25.0,37.791666666666664
1950.0,Nebraska,31.0,36.0,46.291666666666664
1950.0,New Hampshire,33.0,48.0,42.74166666666667
1950.0,New Jersey,34.0,54.0,51.25833333333333
1950.0,New Mexico,35.0,16.5,54.0
1950.0,New York,36.0,45.0,44.333333333333336
1950.0,North Carolina,37.0,33.0,59.074999999999996
1950.0,North Dakota,38.0,22.0,34.84166666666666
1950.0,Ohio,39.0,52.0,49.78333333333333
1950.0,Oklahoma,40.0,23.5,59.06666666666666
1950.0,Oregon,41.0,44.0,45.949999999999996
1950.0,Pennsylvania,42.0,46.5,47.708333333333336
1950.0,Rhode Island,44.0,43.0,48.708333333333336
1950.0,South Carolina,45.0,21.5,62.81666666666666
1950.0,South Dakota,46.0,28.0,40.824999999999996
1950.0,Tennessee,47.0,32.5,57.44166666666666
1950.0,Texas,48.0,20.0,65.41666666666667
1950.0,Utah,49.0,50.0,47.583333333333336
1950.0,Vermont,50.0,48.0,41.68333333333333
1950.0,Virginia,51.0,46.0,55.03333333333333
1950.0,Washington,53.0,60.0,44.11666666666667
1950.0,West Virginia,54.0,37.0,51.68333333333334
1950.0,Wisconsin,55.0,48.0,39.824999999999996
1950.0,Wyoming,56.0,19.0,39.74166666666667
1951.0,Alabama,1.0,19.0,63.4
1951.0,Arizona,4.0,10.5,59.15833333333333
1951.0,Arkansas,5.0,23.5,59.86666666666667
1951.0,California,6.0,47.0,57.53333333333333
1951.0,Colorado,8.0,27.5,43.75833333333333
1951.0,Connecticut,9.0,48.0,48.916666666666664
1951.0,Delaware,10.0,47.0,54.40833333333333
1951.0,Florida,12.0,17.5,70.00833333333334
1951.0,Georgia,13.0,17.0,63.34166666666667
1951.0,Idaho,16.0,55.5,41.775
1951.0,Illinois,17.0,55.0,49.63333333333333
1951.0,Indiana,18.0,53.0,50.01666666666666
1951.0,Iowa,19.0,43.5,44.24166666666667
1951.0,Kansas,20.0,24.0,52.14166666666667
1951.0,Kentucky,21.0,37.5,54.666666666666664
1951.0,Louisiana,22.0,22.0,66.69166666666666
1951.0,Maine,23.0,36.0,41.38333333333333
1951.0,Maryland,24.0,47.0,53.88333333333333
1951.0,Massachusetts,25.0,54.0,47.99166666666667
1951.0,Michigan,26.0,42.0,42.56666666666667
1951.0,Minnesota,27.0,40.5,37.05833333333333
1951.0,Mississippi,28.0,21.5,63.98333333333333
1951.0,Missouri,29.0,34.0,52.60833333333333
1951.0,Montana,30.0,22.0,37.958333333333336
1951.0,Nebraska,31.0,28.0,45.800000000000004
1951.0,New Hampshire,33.0,43.0,43.275
1951.0,New Jersey,34.0,52.5,51.94166666666666
1951.0,New Mexico,35.0,18.0,53.125
1951.0,New York,36.0,47.0,44.875
1951.0,North Carolina,37.0,31.0,58.541666666666664
1951.0,North Dakota,38.0,21.5,35.80833333333333
1951.0,Ohio,39.0,48.0,49.78333333333333
1951.0,Oklahoma,40.0,21.5,59.1
1951.0,Oregon,41.0,50.0,46.541666666666664
1951.0,Pennsylvania,42.0,46.0,48.11666666666667
1951.0,Rhode Island,44.0,41.0,49.96666666666667
1951.0,South Carolina,45.0,20.0,62.30833333333334
1951.0,South Dakota,46.0,25.0,41.208333333333336
1951.0,Tennessee,47.0,30.0,57.291666666666664
1951.0,Texas,48.0,18.5,65.175
1951.0,Utah,49.0,41.0,47.19166666666667
1951.0,Vermont,50.0,47.0,42.225
1951.0,Virginia,51.0,43.0,54.78333333333333
1951.0,Washington,53.0,68.0,45.775
1951.0,West Virginia,54.0,39.0,51.46666666666667
1951.0,Wisconsin,55.0,50.0,39.65
1951.0,Wyoming,56.0,21.0,39.09166666666667
1952.0,Alabama,1.0,11.0,63.55833333333334
1952.0,Arizona,4.0,12.5,58.81666666666666
1952.0,Arkansas,5.0,15.0,61.050000000000004
1952.0,California,6.0,48.0,56.69166666666667
1952.0,Colorado,8.0,26.0,44.224999999999994
1952.0,Connecticut,9.0,44.0,49.31666666666666
1952.0,Delaware,10.0,49.0,55.06666666666666
1952.0,Florida,12.0,15.5,70.52499999999999
1952.0,Georgia,13.0,13.0,64.05
1952.0,Idaho,16.0,58.0,41.59166666666667
1952.0,Illinois,17.0,58.0,52.44166666666666
1952.0,Indiana,18.0,50.0,52.35
1952.0,Iowa,19.0,62.5,47.541666666666664
1952.0,Kansas,20.0,22.5,54.78333333333333
1952.0,Kentucky,21.0,28.0,56.541666666666664
1952.0,Louisiana,22.0,19.0,66.5
1952.0,Maine,23.0,31.0,41.61666666666667
1952.0,Maryland,24.0,47.0,54.60833333333333
1952.0,Massachusetts,25.0,53.0,48.35
1952.0,Michigan,26.0,50.5,44.525
1952.0,Minnesota,27.0,52.0,40.733333333333334
1952.0,Mississippi,28.0,16.0,64.2
1952.0,Missouri,29.0,41.0,55.10833333333333
1952.0,Montana,30.0,23.0,40.61666666666667
1952.0,Nebraska,31.0,38.0,48.43333333333333
1952.0,New Hampshire,33.0,42.0,43.583333333333336
1952.0,New Jersey,34.0,52.5,52.49166666666667
1952.0,New Mexico,35.0,14.5,52.824999999999996
1952.0,New York,36.0,52.0,45.775
1952.0,North Carolina,37.0,25.5,59.36666666666667
1952.0,North Dakota,38.0,24.0,40.074999999999996
1952.0,Ohio,39.0,53.0,51.43333333333334
1952.0,Oklahoma,40.0,13.5,60.625
1952.0,Oregon,41.0,55.0,45.94166666666666
1952.0,Pennsylvania,42.0,49.0,49.05833333333334
1952.0,Rhode Island,44.0,45.0,50.18333333333334
1952.0,South Carolina,45.0,15.0,63.175000000000004
1952.0,South Dakota,46.0,29.5,44.23333333333333
1952.0,Tennessee,47.0,20.0,58.525
1952.0,Texas,48.0,18.5,65.13333333333334
1952.0,Utah,49.0,46.0,46.64166666666667
1952.0,Vermont,50.0,49.0,42.65833333333333
1952.0,Virginia,51.0,33.0,55.78333333333333
1952.0,Washington,53.0,64.0,45.89166666666667
1952.0,West Virginia,54.0,41.0,52.574999999999996
1952.0,Wisconsin,55.0,64.0,42.775
1952.0,Wyoming,56.0,22.0,40.50833333333333
1953.0,Alabama,1.0,22.0,63.80833333333334
1953.0,Arizona,4.0,15.0,59.291666666666664
1953.0,Arkansas,5.0,17.0,61.86666666666667
1953.0,California,6.0,46.0,57.1
1953.0,Colorado,8.0,30.0,45.63333333333333
1953.0,Connecticut,9.0,50.0,50.38333333333333
1953.0,Delaware,10.0,52.0,55.85
1953.0,Florida,12.0,18.0,70.675
1953.0,Georgia,13.0,21.5,63.78333333333333
1953.0,Idaho,16.0,55.5,44.19166666666666
1953.0,Illinois,17.0,54.0,53.73333333333333
1953.0,Indiana,18.0,51.5,53.4
1953.0,Iowa,19.0,53.0,49.01666666666667
1953.0,Kansas,20.0,22.0,56.18333333333334
1953.0,Kentucky,21.0,35.5,57.208333333333336
1953.0,Louisiana,22.0,19.0,67.20833333333333
1953.0,Maine,23.0,39.0,42.9
1953.0,Maryland,24.0,47.0,55.55833333333334
1953.0,Massachusetts,25.0,52.0,49.449999999999996
1953.0,Michigan,26.0,46.0,45.93333333333334
1953.0,Minnesota,27.0,49.5,41.93333333333333
1953.0,Mississippi,28.0,22.5,64.66666666666667
1953.0,Missouri,29.0,33.5,56.583333333333336
1953.0,Montana,30.0,21.0,43.48333333333333
1953.0,Nebraska,31.0,29.5,50.1
1953.0,New Hampshire,33.0,45.0,45.050000000000004
1953.0,New Jersey,34.0,54.5,53.44166666666666
1953.0,New Mexico,35.0,15.5,53.416666666666664
1953.0,New York,36.0,50.0,46.94166666666666
1953.0,North Carolina,37.0,27.5,59.89166666666667
1953.0,North Dakota,38.0,24.5,42.025
1953.0,Ohio,39.0,55.0,52.35
1953.0,Oklahoma,40.0,15.0,61.19166666666666
1953.0,Oregon,41.0,55.0,47.166666666666664
1953.0,Pennsylvania,42.0,45.0,50.050000000000004
1953.0,Rhode Island,44.0,47.0,50.958333333333336
1953.0,South Carolina,45.0,19.5,63.416666666666664
1953.0,South Dakota,46.0,35.5,46.041666666666664
1953.0,Tennessee,47.0,29.5,59.03333333333333
1953.0,Texas,48.0,17.5,65.88333333333334
1953.0,Utah,49.0,55.0,48.43333333333333
1953.0,Vermont,50.0,50.0,44.26666666666667
1953.0,Virginia,51.0,27.0,56.625
1953.0,Washington,53.0,68.0,47.291666666666664
1953.0,West Virginia,54.0,37.0,53.324999999999996
1953.0,Wisconsin,55.0,61.5,44.13333333333333
1953.0,Wyoming,56.0,23.0,42.699999999999996
1954.0,Alabama,1.0,13.0,64.14999999999999
1954.0,Arizona,4.0,16.0,60.75833333333333
1954.0,Arkansas,5.0,11.5,62.699999999999996
1954.0,California,6.0,57.0,57.69166666666666
1954.0,Colorado,8.0,27.0,47.24166666666667
1954.0,Connecticut,9.0,52.0,48.88333333333333
1954.0,Delaware,10.0,37.0,55.300000000000004
1954.0,Florida,12.0,17.0,70.3
1954.0,Georgia,13.0,12.0,64.175
1954.0,Idaho,16.0,61.0,43.333333333333336
1954.0,Illinois,17.0,50.5,53.75
1954.0,Indiana,18.0,55.5,53.166666666666664
1954.0,Iowa,19.0,54.5,49.300000000000004
1954.0,Kansas,20.0,24.0,57.14166666666667
1954.0,Kentucky,21.0,31.0,56.90833333333333
1954.0,Louisiana,22.0,20.0,67.35000000000001
1954.0,Maine,23.0,34.0,40.708333333333336
1954.0,Maryland,24.0,42.5,54.800000000000004
1954.0,Massachusetts,25.0,54.0,47.74166666666667
1954.0,Michigan,26.0,46.0,44.375
1954.0,Minnesota,27.0,51.5,40.725
1954.0,Mississippi,28.0,17.0,64.99166666666666
1954.0,Missouri,29.0,23.0,57.03333333333333
1954.0,Montana,30.0,22.5,41.550000000000004
1954.0,Nebraska,31.0,29.0,50.65833333333333
1954.0,New Hampshire,33.0,46.0,42.94166666666666
1954.0,New Jersey,34.0,48.0,52.36666666666667
1954.0,New Mexico,35.0,20.5,54.73333333333333
1954.0,New York,36.0,47.5,45.30833333333334
1954.0,North Carolina,37.0,25.0,59.25
1954.0,North Dakota,38.0,24.0,40.675
1954.0,Ohio,39.0,61.0,51.699999999999996
1954.0,Oklahoma,40.0,12.0,62.541666666666664
1954.0,Oregon,41.0,60.5,46.38333333333333
1954.0,Pennsylvania,42.0,50.0,49.0
1954.0,Rhode Island,44.0,36.0,49.5
1954.0,South Carolina,45.0,10.5,63.38333333333333
1954.0,South Dakota,46.0,30.5,46.03333333333333
1954.0,Tennessee,47.0,20.0,59.01666666666667
1954.0,Texas,48.0,17.5,66.35000000000001
1954.0,Utah,49.0,56.5,49.300000000000004
1954.0,Vermont,50.0,51.0,41.925
1954.0,Virginia,51.0,34.0,55.73333333333334
1954.0,Washington,53.0,66.0,45.25833333333333
1954.0,West Virginia,54.0,46.5,52.375
1954.0,Wisconsin,55.0,61.0,43.199999999999996
1954.0,Wyoming,56.0,33.0,43.00833333333333
1955.0,Alabama,1.0,29.0,63.38333333333333
1955.0,Arizona,4.0,25.0,58.291666666666664
1955.0,Arkansas,5.0,30.0,60.89166666666667
1955.0,California,6.0,66.0,56.06666666666666
1955.0,Colorado,8.0,32.0,44.025
1955.0,Connecticut,9.0,47.0,48.975
1955.0,Delaware,10.0,36.0,54.78333333333333
1955.0,Florida,12.0,20.0,70.08333333333333
1955.0,Georgia,13.0,24.0,63.48333333333333
1955.0,Idaho,16.0,62.0,40.15
1955.0,Illinois,17.0,56.0,52.6
1955.0,Indiana,18.0,56.0,52.26666666666667
1955.0,Iowa,19.0,48.5,48.23333333333333
1955.0,Kansas,20.0,24.0,54.78333333333333
1955.0,Kentucky,21.0,41.0,56.01666666666667
1955.0,Louisiana,22.0,29.0,66.825
1955.0,Maine,23.0,39.0,40.800000000000004
1955.0,Maryland,24.0,40.5,54.291666666666664
1955.0,Massachusetts,25.0,52.0,47.78333333333333
1955.0,Michigan,26.0,47.0,45.333333333333336
1955.0,Minnesota,27.0,50.0,40.56666666666667
1955.0,Mississippi,28.0,30.0,64.06666666666666
1955.0,Missouri,29.0,40.0,55.10833333333333
1955.0,Montana,30.0,25.0,39.13333333333333
1955.0,Nebraska,31.0,20.0,48.625
1955.0,New Hampshire,33.0,51.0,43.35833333333333
1955.0,New Jersey,34.0,28.0,52.31666666666666
1955.0,New Mexico,35.0,21.5,52.425000000000004
1955.0,New York,36.0,49.5,45.61666666666667
1955.0,North Carolina,37.0,34.0,58.65
1955.0,North Dakota,38.0,25.0,39.5
1955.0,Ohio,39.0,59.0,51.40833333333333
1955.0,Oklahoma,40.0,24.0,60.375
1955.0,Oregon,41.0,65.0,44.51666666666667
1955.0,Pennsylvania,42.0,46.0,48.96666666666667
1955.0,Rhode Island,44.0,46.0,49.300000000000004
1955.0,South Carolina,45.0,28.0,62.55833333333334
1955.0,South Dakota,46.0,23.5,44.93333333333334
1955.0,Tennessee,47.0,34.0,58.083333333333336
1955.0,Texas,48.0,24.0,65.26666666666667
1955.0,Utah,49.0,43.0,45.84166666666667
1955.0,Vermont,50.0,55.0,42.21666666666667
1955.0,Virginia,51.0,38.0,55.099999999999994
1955.0,Washington,53.0,72.0,43.525
1955.0,West Virginia,54.0,39.0,52.05833333333334
1955.0,Wisconsin,55.0,52.5,43.208333333333336
1955.0,Wyoming,56.0,30.0,39.75833333333333
1956.0,Alabama,1.0,24.0,63.23333333333333
1956.0,Arizona,4.0,30.0,59.699999999999996
1956.0,Arkansas,5.0,27.0,61.09166666666667
1956.0,California,6.0,72.0,57.025
1956.0,Colorado,8.0,42.0,45.24166666666667
1956.0,Connecticut,9.0,57.0,47.166666666666664
1956.0,Delaware,10.0,62.0,53.775
1956.0,Florida,12.0,21.0,69.76666666666667
1956.0,Georgia,13.0,24.0,63.4
1956.0,Idaho,16.0,71.0,42.041666666666664
1956.0,Illinois,17.0,68.0,52.35
1956.0,Indiana,18.0,62.0,51.74166666666667
1956.0,Iowa,19.0,53.5,47.76666666666667
1956.0,Kansas,20.0,25.0,55.708333333333336
1956.0,Kentucky,21.0,46.0,55.650000000000006
1956.0,Louisiana,22.0,26.0,66.825
1956.0,Maryland,24.0,60.0,53.324999999999996
1956.0,Massachusetts,25.0,53.0,45.96666666666667
1956.0,Michigan,26.0,51.0,43.175000000000004
1956.0,Minnesota,27.0,58.5,39.21666666666666
1956.0,Mississippi,28.0,25.0,64.06666666666666
1956.0,Missouri,29.0,48.0,55.49166666666667
1956.0,Montana,30.0,26.5,40.69166666666667
1956.0,Nebraska,31.0,23.5,48.84166666666667
1956.0,Nevada,32.0,50.0,49.26666666666667
1956.0,New Jersey,34.0,70.0,50.78333333333333
1956.0,New Mexico,35.0,22.5,53.56666666666666
1956.0,New York,36.0,54.5,43.4
1956.0,North Carolina,37.0,41.0,58.574999999999996
1956.0,North Dakota,38.0,26.5,38.574999999999996
1956.0,Ohio,39.0,60.0,50.208333333333336
1956.0,Oklahoma,40.0,17.0,61.38333333333333
1956.0,Oregon,41.0,65.0,46.050000000000004
1956.0,Pennsylvania,42.0,56.0,47.449999999999996
1956.0,South Carolina,45.0,21.0,62.625
1956.0,South Dakota,46.0,29.5,43.99166666666667
1956.0,Tennessee,47.0,32.0,58.14166666666666
1956.0,Texas,48.0,16.5,65.89166666666667
1956.0,Utah,49.0,54.0,48.19166666666666
1956.0,Vermont,50.0,50.0,40.13333333333333
1956.0,Virginia,51.0,48.0,54.708333333333336
1956.0,Washington,53.0,74.0,45.11666666666667
1956.0,West Virginia,54.0,50.0,51.324999999999996
1956.0,Wisconsin,55.0,68.0,41.775
1956.0,Wyoming,56.0,39.0,41.06666666666667
1957.0,Alabama,1.0,25.0,64.21666666666667
1957.0,Arizona,4.0,30.5,59.43333333333333
1957.0,Arkansas,5.0,27.5,60.583333333333336
1957.0,California,6.0,74.0,57.06666666666666
1957.0,Colorado,8.0,48.5,43.98333333333333
1957.0,Connecticut,9.0,57.0,49.15833333333333
1957.0,Delaware,10.0,30.0,55.31666666666667
1957.0,Florida,12.0,23.0,71.2
1957.0,Georgia,13.0,25.0,64.375
1957.0,Idaho,16.0,76.0,41.96666666666667
1957.0,Illinois,17.0,64.0,51.76666666666667
1957.0,Indiana,18.0,59.0,51.68333333333334
1957.0,Iowa,19.0,62.0,47.425000000000004
1957.0,Kansas,20.0,30.0,53.53333333333333
1957.0,Kentucky,21.0,41.0,56.25833333333333
1957.0,Louisiana,22.0,22.0,67.23333333333333
1957.0,Maryland,24.0,35.0,54.73333333333333
1957.0,Massachusetts,25.0,57.0,48.09166666666667
1957.0,Michigan,26.0,50.0,43.625
1957.0,Minnesota,27.0,58.0,39.93333333333333
1957.0,Mississippi,28.0,25.0,64.44166666666666
1957.0,Missouri,29.0,44.0,54.44166666666666
1957.0,Montana,30.0,31.0,40.50833333333333
1957.0,Nebraska,31.0,46.5,47.86666666666667
1957.0,Nevada,32.0,50.0,48.64166666666667
1957.0,New Jersey,34.0,30.0,52.583333333333336
1957.0,New Mexico,35.0,28.0,52.99166666666667
1957.0,New York,36.0,56.0,45.333333333333336
1957.0,North Carolina,37.0,32.5,59.56666666666666
1957.0,North Dakota,38.0,28.5,39.858333333333334
1957.0,Ohio,39.0,54.0,50.89166666666667
1957.0,Oklahoma,40.0,21.5,58.958333333333336
1957.0,Oregon,41.0,75.5,45.85833333333333
1957.0,Pennsylvania,42.0,46.0,48.85
1957.0,South Carolina,45.0,26.0,63.36666666666667
1957.0,South Dakota,46.0,34.5,44.074999999999996
1957.0,Tennessee,47.0,31.0,58.69166666666666
1957.0,Texas,48.0,24.0,64.61666666666666
1957.0,Utah,49.0,45.0,47.14166666666667
1957.0,Vermont,50.0,60.0,42.266666666666666
1957.0,Virginia,51.0,26.5,55.89166666666667
1957.0,Washington,53.0,79.0,45.39166666666667
1957.0,West Virginia,54.0,42.0,52.78333333333333
1957.0,Wisconsin,55.0,64.0,42.11666666666667
1957.0,Wyoming,56.0,44.0,40.275
1958.0,Alabama,1.0,31.0,61.416666666666664
1958.0,Arizona,4.0,24.0,60.30833333333334
1958.0,Arkansas,5.0,31.0,59.11666666666667
1958.0,California,6.0,70.0,58.725
1958.0,Colorado,8.0,47.5,45.458333333333336
1958.0,Connecticut,9.0,67.0,47.13333333333333
1958.0,Delaware,10.0,62.0,52.88333333333333
1958.0,Florida,12.0,25.0,68.95
1958.0,Georgia,13.0,30.0,61.958333333333336
1958.0,Idaho,16.0,72.5,44.36666666666667
1958.0,Illinois,17.0,69.0,50.525
1958.0,Indiana,18.0,63.0,49.958333333333336
1958.0,Iowa,19.0,66.0,47.28333333333333
1958.0,Kansas,20.0,42.0,53.458333333333336
1958.0,Kentucky,21.0,47.0,53.46666666666667
1958.0,Louisiana,22.0,27.0,65.13333333333334
1958.0,Maryland,24.0,62.0,52.400000000000006
1958.0,Massachusetts,25.0,64.0,46.30833333333334
1958.0,Michigan,26.0,56.0,43.35
1958.0,Minnesota,27.0,56.0,41.083333333333336
1958.0,Mississippi,28.0,30.5,62.0
1958.0,Missouri,29.0,54.0,53.35
1958.0,Montana,30.0,34.0,42.88333333333333
1958.0,Nebraska,31.0,51.0,48.18333333333334
1958.0,Nevada,32.0,50.0,50.80833333333334
1958.0,New Jersey,34.0,74.0,50.46666666666667
1958.0,New Mexico,35.0,28.0,53.19166666666666
1958.0,New York,36.0,55.0,43.65
1958.0,North Carolina,37.0,43.0,57.03333333333333
1958.0,North Dakota,38.0,26.0,41.09166666666667
1958.0,Ohio,39.0,60.0,48.875
1958.0,Oklahoma,40.0,31.0,58.949999999999996
1958.0,Oregon,41.0,71.0,48.875
1958.0,Pennsylvania,42.0,66.0,46.76666666666667
1958.0,South Carolina,45.0,30.0,60.89166666666667
1958.0,South Dakota,46.0,28.0,45.43333333333334
1958.0,Tennessee,47.0,38.0,55.958333333333336
1958.0,Texas,48.0,24.5,63.63333333333333
1958.0,Utah,49.0,55.0,49.10833333333333
1958.0,Vermont,50.0,61.0,40.84166666666666
1958.0,Virginia,51.0,53.0,53.300000000000004
1958.0,Washington,53.0,75.0,49.025
1958.0,West Virginia,54.0,54.0,49.71666666666667
1958.0,Wisconsin,55.0,56.5,42.449999999999996
1958.0,Wyoming,56.0,51.0,42.074999999999996
1959.0,Alabama,1.0,26.0,62.76666666666667
1959.0,Arizona,4.0,17.5,60.324999999999996
1959.0,Arkansas,5.0,32.0,59.74166666666667
1959.0,California,6.0,71.0,59.125
1959.0,Colorado,8.0,51.0,44.78333333333333
1959.0,Connecticut,9.0,66.0,48.833333333333336
1959.0,Delaware,10.0,50.0,55.300000000000004
1959.0,Florida,12.0,26.0,70.60833333333333
1959.0,Georgia,13.0,27.0,63.38333333333333
1959.0,Idaho,16.0,75.5,42.85
1959.0,Illinois,17.0,67.0,51.4
1959.0,Indiana,18.0,62.5,51.44166666666666
1959.0,Iowa,19.0,65.0,46.38333333333333
1959.0,Kansas,20.0,42.0,53.324999999999996
1959.0,Kentucky,21.0,45.0,55.475
1959.0,Louisiana,22.0,31.0,65.65833333333333
1959.0,Maryland,24.0,54.5,54.80833333333333
1959.0,Massachusetts,25.0,63.0,47.449999999999996
1959.0,Michigan,26.0,57.0,43.23333333333333
1959.0,Minnesota,27.0,50.5,39.475
1959.0,Mississippi,28.0,31.0,63.06666666666666
1959.0,Missouri,29.0,53.0,53.958333333333336
1959.0,Montana,30.0,48.0,40.050000000000004
1959.0,Nebraska,31.0,48.5,47.68333333333334
1959.0,New Jersey,34.0,70.0,52.48333333333333
1959.0,New Mexico,35.0,30.0,53.03333333333333
1959.0,New York,36.0,55.5,44.96666666666667
1959.0,North Carolina,37.0,42.0,58.86666666666667
1959.0,North Dakota,38.0,26.0,38.93333333333333
1959.0,Ohio,39.0,62.5,50.73333333333334
1959.0,Oklahoma,40.0,32.0,58.65
1959.0,Oregon,41.0,65.5,47.10833333333334
1959.0,Pennsylvania,42.0,59.5,48.800000000000004
1959.0,South Carolina,45.0,26.0,62.525
1959.0,South Dakota,46.0,25.0,43.958333333333336
1959.0,Tennessee,47.0,39.0,57.51666666666667
1959.0,Texas,48.0,28.0,63.541666666666664
1959.0,Utah,49.0,65.5,48.68333333333334
1959.0,Vermont,50.0,63.0,41.59166666666667
1959.0,Virginia,51.0,46.0,55.51666666666667
1959.0,Washington,53.0,83.0,45.60833333333333
1959.0,West Virginia,54.0,49.0,52.025
1959.0,Wisconsin,55.0,71.0,41.28333333333333
1959.0,Wyoming,56.0,56.5,40.625
1960.0,Alabama,1.0,26.0,61.73333333333333
1960.0,Arizona,4.0,16.5,59.708333333333336
1960.0,Arkansas,5.0,31.5,59.175000000000004
1960.0,California,6.0,72.0,58.10833333333333
1960.0,Colorado,8.0,51.5,44.425000000000004
1960.0,Connecticut,9.0,67.0,48.275
1960.0,Delaware,10.0,62.0,53.85
1960.0,Florida,12.0,29.0,69.43333333333334
1960.0,Georgia,13.0,30.5,62.25
1960.0,Idaho,16.0,76.0,42.34166666666667
1960.0,Illinois,17.0,68.0,50.725
1960.0,Indiana,18.0,68.0,50.475
1960.0,Iowa,19.0,63.5,46.474999999999994
1960.0,Kansas,20.0,45.5,52.916666666666664
1960.0,Kentucky,21.0,48.0,53.99166666666667
1960.0,Louisiana,22.0,27.0,65.27499999999999
1960.0,Maryland,24.0,60.0,53.291666666666664
1960.0,Massachusetts,25.0,64.0,47.18333333333334
1960.0,Michigan,26.0,54.0,43.60833333333333
1960.0,Minnesota,27.0,54.0,40.333333333333336
1960.0,Mississippi,28.0,27.0,62.275
1960.0,Missouri,29.0,52.0,53.425000000000004
1960.0,Montana,30.0,48.0,41.375
1960.0,Nebraska,31.0,51.0,47.21666666666667
1960.0,New Jersey,34.0,71.0,51.44166666666666
1960.0,New Mexico,35.0,39.0,52.48333333333333
1960.0,New York,36.0,59.0,44.583333333333336
1960.0,North Carolina,37.0,48.0,57.475
1960.0,North Dakota,38.0,28.0,39.99166666666667
1960.0,Ohio,39.0,68.0,49.65833333333333
1960.0,Oklahoma,40.0,33.5,58.583333333333336
1960.0,Oregon,41.0,69.0,46.46666666666667
1960.0,Pennsylvania,42.0,67.0,47.65
1960.0,South Carolina,45.0,32.5,61.26666666666667
1960.0,South Dakota,46.0,35.0,44.074999999999996
1960.0,Tennessee,47.0,39.0,56.15833333333333
1960.0,Texas,48.0,22.0,63.875
1960.0,Utah,49.0,64.0,48.15
1960.0,Vermont,50.0,62.0,41.975
1960.0,Virginia,51.0,49.0,53.93333333333334
1960.0,Washington,53.0,83.0,45.74166666666667
1960.0,West Virginia,54.0,52.0,50.449999999999996
1960.0,Wisconsin,55.0,62.5,42.458333333333336
1960.0,Wyoming,56.0,51.0,41.25
1961.0,Alabama,1.0,33.0,61.71666666666667
1961.0,Arizona,4.0,18.0,59.25833333333333
1961.0,Arkansas,5.0,35.5,59.01666666666667
1961.0,California,6.0,72.0,57.85
1961.0,Colorado,8.0,62.5,43.975
1961.0,Connecticut,9.0,68.0,48.074999999999996
1961.0,Delaware,10.0,62.0,53.74166666666667
1961.0,Florida,12.0,35.0,69.74166666666666
1961.0,Georgia,13.0,36.0,62.35833333333333
1961.0,Idaho,16.0,78.0,43.583333333333336
1961.0,Illinois,17.0,79.0,51.050000000000004
1961.0,Indiana,18.0,74.0,50.65833333333333
1961.0,Iowa,19.0,75.5,46.85
1961.0,Kansas,20.0,48.0,52.833333333333336
1961.0,Kentucky,21.0,55.0,54.21666666666667
1961.0,Louisiana,22.0,37.0,64.91666666666667
1961.0,Maryland,24.0,60.0,53.26666666666667
1961.0,Massachusetts,25.0,64.0,46.84166666666667
1961.0,Michigan,26.0,66.0,43.975
1961.0,Minnesota,27.0,64.5,41.06666666666667
1961.0,Mississippi,28.0,39.0,62.14166666666667
1961.0,Missouri,29.0,62.0,53.31666666666666
1961.0,Montana,30.0,58.0,43.03333333333333
1961.0,Nebraska,31.0,52.0,47.94166666666666
1961.0,New Jersey,34.0,74.0,51.26666666666667
1961.0,New Mexico,35.0,35.0,52.050000000000004
1961.0,New York,36.0,67.0,44.541666666666664
1961.0,North Carolina,37.0,48.0,57.708333333333336
1961.0,North Dakota,38.0,32.0,41.31666666666667
1961.0,Ohio,39.0,74.0,49.800000000000004
1961.0,Oklahoma,40.0,35.0,58.21666666666667
1961.0,Oregon,41.0,68.0,47.583333333333336
1961.0,Pennsylvania,42.0,72.0,47.63333333333333
1961.0,South Carolina,45.0,33.0,61.458333333333336
1961.0,South Dakota,46.0,36.5,45.208333333333336
1961.0,Tennessee,47.0,43.0,56.458333333333336
1961.0,Texas,48.0,30.0,63.300000000000004
1961.0,Utah,49.0,68.0,47.85
1961.0,Vermont,50.0,64.0,41.5
1961.0,Virginia,51.0,53.0,54.050000000000004
1961.0,Washington,53.0,86.0,46.958333333333336
